ISO3,item_name,band_name,data_mean,data_mean_sem,unit,pixel_count,physical_area_km2
AFG,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
GBR,YAMS,agri_potential_carbon,6992.834822246105,0.0,mean tonnes carbon per km2,1.0,0.04300000190734863
ALB,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
DZA,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
USA,YAMS,agri_potential_carbon,13616.32191072845,364.46415473649057,mean tonnes carbon per km2,90.0,1.9890000015497205
ATA,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ATG,YAMS,agri_potential_carbon,11675.402742407101,795.2446604836935,mean tonnes carbon per km2,6.0,0.31099999785423277
ARG,YAMS,agri_potential_carbon,11841.370157417416,1088.0478154878158,mean tonnes carbon per km2,3.0,0.032000000476837154
AND,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
AGO,YAMS,agri_potential_carbon,11401.994948546426,619.789885554977,mean tonnes carbon per km2,15.0,0.6419999945163727
ARM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
NLD,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
AUS,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
AUT,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
AZE,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BHS,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRB,YAMS,agri_potential_carbon,12599.24164576357,920.1643079785538,mean tonnes carbon per km2,6.0,0.4680000048875809
BLR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BEL,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BLZ,YAMS,agri_potential_carbon,6846.547098457355,597.4402329831316,mean tonnes carbon per km2,27.0,0.06600000128149987
BTN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BOL,YAMS,agri_potential_carbon,10833.683579376913,159.50891574304126,mean tonnes carbon per km2,2.0,0.003000000044703484
BIH,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BWA,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
NOR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
COL,YAMS,agri_potential_carbon,8815.895725295502,498.417189649067,mean tonnes carbon per km2,622.0,331.4820003424585
COM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRA,YAMS,agri_potential_carbon,7444.333314815839,148.40287329546678,mean tonnes carbon per km2,35472.0,242.17600072778765
FRA,YAMS,agri_potential_carbon,9937.096569896967,713.9000072857391,mean tonnes carbon per km2,36.0,16.09299988389015
COD,YAMS,agri_potential_carbon,11725.936492121542,58.095423458228446,mean tonnes carbon per km2,10471.0,180.42400039173663
COG,YAMS,agri_potential_carbon,11316.372832062869,392.1202690879158,mean tonnes carbon per km2,598.0,12.87800001144409
NZL,YAMS,agri_potential_carbon,0.0,0.0,mean tonnes carbon per km2,2.0,1.38
BRN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BGR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BFA,YAMS,agri_potential_carbon,5011.218808386017,91.48650966423196,mean tonnes carbon per km2,848.0,120.90299984641373
BDI,YAMS,agri_potential_carbon,10624.924221203566,377.81894534739376,mean tonnes carbon per km2,77.0,13.50399999909103
CPV,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
KHM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
CMR,YAMS,agri_potential_carbon,10348.913756633647,350.2646477895173,mean tonnes carbon per km2,1591.0,254.1279999513924
CAN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
CRI,YAMS,agri_potential_carbon,12755.258201254566,430.5211139027667,mean tonnes carbon per km2,95.0,20.90100003093481
CIV,YAMS,agri_potential_carbon,14435.90784964439,153.35313622937758,mean tonnes carbon per km2,3141.0,7942.162004129216
HRV,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
CUB,YAMS,agri_potential_carbon,12622.142451929627,213.04785629000895,mean tonnes carbon per km2,1178.0,599.0839990838617
CAF,YAMS,agri_potential_carbon,8412.368209006301,201.11541547493735,mean tonnes carbon per km2,1052.0,249.77799957342447
TCD,YAMS,agri_potential_carbon,2614.0033653348783,33.514981980822924,mean tonnes carbon per km2,4843.0,315.5860004015267
CHL,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
CHN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
CYP,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
CZE,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
DNK,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
DJI,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
DMA,YAMS,agri_potential_carbon,7739.886635163948,623.3445502960603,mean tonnes carbon per km2,9.0,9.37300006866455
DOM,YAMS,agri_potential_carbon,10954.177652563283,247.30290946702138,mean tonnes carbon per km2,497.0,39.66399998553097
ECU,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
EGY,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SLV,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
GNQ,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ERI,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
EST,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ETH,YAMS,agri_potential_carbon,9026.767176134557,322.21945846325826,mean tonnes carbon per km2,84.0,392.0130001831055
FJI,YAMS,agri_potential_carbon,12602.40415411512,743.2811795067545,mean tonnes carbon per km2,32.0,24.838000072836877
FIN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
GAB,YAMS,agri_potential_carbon,12481.729258071955,688.7180531641412,mean tonnes carbon per km2,274.0,56.31700004898012
GMB,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MAR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MOZ,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
NAM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
GEO,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
DEU,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
GHA,YAMS,agri_potential_carbon,10163.077684932156,187.51908147493444,mean tonnes carbon per km2,1709.0,3409.520002754256
GRC,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
GRL,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
GRD,YAMS,agri_potential_carbon,14269.50483304276,557.9134882478872,mean tonnes carbon per km2,5.0,2.3939999961853027
NRU,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
GTM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
NPL,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
GIN,YAMS,agri_potential_carbon,10050.310967878502,189.65677877525437,mean tonnes carbon per km2,1753.0,58.47600007236004
GNB,YAMS,agri_potential_carbon,8703.067519595656,355.7301426692227,mean tonnes carbon per km2,3.0,0.026999999880790715
GUY,YAMS,agri_potential_carbon,8968.431034428713,601.1272275173669,mean tonnes carbon per km2,173.0,0.6830000058561564
HTI,YAMS,agri_potential_carbon,11345.590796917955,344.2529159572701,mean tonnes carbon per km2,260.0,391.07099890008567
JOR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
HND,YAMS,agri_potential_carbon,7451.007209670863,0.0,mean tonnes carbon per km2,1.0,0.0010000000149011613
HUN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ISL,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
IDN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
IRN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
IRQ,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
IRL,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
KAZ,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
KEN,YAMS,agri_potential_carbon,5635.078969568389,712.4761277542203,mean tonnes carbon per km2,66.0,12.07200001746416
KIR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
PRK,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
KOR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
XKX,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SRB,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SYC,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SLE,YAMS,agri_potential_carbon,15271.801166129846,1055.07253208287,mean tonnes carbon per km2,2.0,0.08399999856948853
SGP,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ITA,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
JAM,YAMS,agri_potential_carbon,11228.083403054901,452.0017194075528,mean tonnes carbon per km2,118.0,79.40800005197524
JPN,YAMS,agri_potential_carbon,9346.298762800092,168.08085149818385,mean tonnes carbon per km2,1727.0,65.45900001093746
KGZ,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
LAO,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
LVA,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
LBN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
LSO,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
LBR,YAMS,agri_potential_carbon,15646.796569811064,673.2894810948965,mean tonnes carbon per km2,113.0,3.72600000500679
LBY,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
LIE,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
LTU,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
LUX,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MCO,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MNG,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MNE,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MKD,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MDG,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MWI,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MYS,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MDV,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MLI,YAMS,agri_potential_carbon,3096.8346089342404,72.94501093243775,mean tonnes carbon per km2,4800.0,37.01100008413195
MLT,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MHL,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MRT,YAMS,agri_potential_carbon,1736.2724563043603,76.53808856194811,mean tonnes carbon per km2,1449.0,3.7540000379830603
MUS,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MEX,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
FSM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MDA,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
NIC,YAMS,agri_potential_carbon,10715.186764669543,86.44388490447605,mean tonnes carbon per km2,588.0,0.7070000112056734
OMN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
PAK,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
PLW,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
PAN,YAMS,agri_potential_carbon,10087.417488648802,364.3342507845194,mean tonnes carbon per km2,506.0,46.48599997743965
PNG,YAMS,agri_potential_carbon,9042.693678568146,403.2525585196914,mean tonnes carbon per km2,648.0,82.33700007110833
PRY,YAMS,agri_potential_carbon,7711.943875545083,0.0,mean tonnes carbon per km2,1.0,0.0010000000149011613
PER,YAMS,agri_potential_carbon,11562.83669171812,4225.063151349492,mean tonnes carbon per km2,2.0,0.007000000029802323
PHL,YAMS,agri_potential_carbon,13869.684744760905,101.54941827208185,mean tonnes carbon per km2,2568.0,40.835000139400364
POL,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
PRT,YAMS,agri_potential_carbon,11475.38439042727,0.0,mean tonnes carbon per km2,1.0,1.42
ROU,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
RUS,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
RWA,YAMS,agri_potential_carbon,8872.397071329307,499.2522246520766,mean tonnes carbon per km2,90.0,15.893000068664552
WSM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SMR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
TON,YAMS,agri_potential_carbon,3271.6712864986557,1540.1131205558784,mean tonnes carbon per km2,3.0,0.28800000190734865
TTO,YAMS,agri_potential_carbon,11740.036552270723,1166.322847783362,mean tonnes carbon per km2,27.0,0.0940000019967556
TUN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
TKM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
STP,YAMS,agri_potential_carbon,2227.533090133651,1069.4589288012874,mean tonnes carbon per km2,11.0,2.1210000038146974
SAU,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SEN,YAMS,agri_potential_carbon,4615.874975639066,992.1558588471356,mean tonnes carbon per km2,7.0,0.04600000023841858
SVK,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SVN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SLB,YAMS,agri_potential_carbon,9127.214582639204,403.2255110541852,mean tonnes carbon per km2,137.0,30.401000146642325
SOM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ZAF,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SSD,YAMS,agri_potential_carbon,3945.776541282602,81.42443159176894,mean tonnes carbon per km2,1461.0,563.5559999027103
ESP,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
LKA,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
KNA,YAMS,agri_potential_carbon,13728.467788923677,507.22828388795335,mean tonnes carbon per km2,3.0,0.017000000178813934
LCA,YAMS,agri_potential_carbon,9361.796484734421,968.9279933730685,mean tonnes carbon per km2,7.0,1.1199999809265135
VCT,YAMS,agri_potential_carbon,12585.171418070056,4315.664161711868,mean tonnes carbon per km2,3.0,0.8040000081062316
SDN,YAMS,agri_potential_carbon,284.85085848150675,27.054059197975498,mean tonnes carbon per km2,2.0,0.2740000057220459
SUR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SWZ,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SWE,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
CHE,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
SYR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
TWN,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
TJK,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
TZA,YAMS,agri_potential_carbon,12274.755704308393,1038.0144260499399,mean tonnes carbon per km2,26.0,7.237999930381775
THA,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
TLS,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
TGO,YAMS,agri_potential_carbon,8779.369608131487,142.8768128623382,mean tonnes carbon per km2,600.0,660.2480014955997
TUV,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
UGA,YAMS,agri_potential_carbon,9372.022072503256,0.0,mean tonnes carbon per km2,1.0,0.445
URY,YAMS,agri_potential_carbon,3185.3559462854328,609.5363620581894,mean tonnes carbon per km2,3.0,0.011000000014901161
UZB,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
VUT,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
VAT,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
VEN,YAMS,agri_potential_carbon,5874.517806965661,415.58579690893276,mean tonnes carbon per km2,1979.0,72.62199981331825
VNM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ZMB,YAMS,agri_potential_carbon,9130.479465965094,1400.332215823589,mean tonnes carbon per km2,8.0,0.06200000047683715
ZWE,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
YEM,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
UKR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BHR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
KWT,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
QAT,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ARE,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
TUR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ISR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BGD,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
MMR,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
IND,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
BEN,YAMS,agri_potential_carbon,7221.972006628909,90.0986052958922,mean tonnes carbon per km2,974.0,1211.3130002608896
NER,YAMS,agri_potential_carbon,356.7565992996548,34.63010215259124,mean tonnes carbon per km2,2.0,0.005000000149011612
NGA,YAMS,agri_potential_carbon,9891.933794133054,71.10045521008536,mean tonnes carbon per km2,5033.0,28291.865989040438
111,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
112,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
113,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
114,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
115,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
116,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
117,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
118,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
119,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
120,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
121,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
122,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
123,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
124,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
125,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
126,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
127,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
128,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
129,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
ESH,YAMS,agri_potential_carbon,,,mean tonnes carbon per km2,,
AFG,SESA,agri_potential_carbon,995.1321657076007,19.550166397910786,mean tonnes carbon per km2,5781.0,459.10499860093
GBR,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
ALB,SESA,agri_potential_carbon,3853.3115406479405,0.0,mean tonnes carbon per km2,1.0,0.0010000000149011613
DZA,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
USA,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
ATA,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
ATG,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
ARG,SESA,agri_potential_carbon,4064.2860863976343,1902.9595072049287,mean tonnes carbon per km2,9.0,0.3940000051259995
AND,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
AGO,SESA,agri_potential_carbon,7742.831211781733,81.62447674193385,mean tonnes carbon per km2,2991.0,80.45500004976988
ARM,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
NLD,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
AUS,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
AUT,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
AZE,SESA,agri_potential_carbon,989.5769868805967,155.82588870790497,mean tonnes carbon per km2,2.0,0.15000000476837158
BHS,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRB,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
BLR,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
BEL,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
BLZ,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
BTN,SESA,agri_potential_carbon,12110.256541528468,0.0,mean tonnes carbon per km2,1.0,0.0010000000149011613
BOL,SESA,agri_potential_carbon,5837.7539857148495,205.25664483575716,mean tonnes carbon per km2,332.0,214.4170006341487
BIH,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
BWA,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
NOR,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
COL,SESA,agri_potential_carbon,6563.0698529690035,993.1050155592684,mean tonnes carbon per km2,206.0,28.72099976442754
COM,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRA,SESA,agri_potential_carbon,4708.723431854933,116.44338987474805,mean tonnes carbon per km2,9708.0,85.54900018915535
FRA,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
COD,SESA,agri_potential_carbon,12752.02110946724,227.00122872540032,mean tonnes carbon per km2,613.0,110.04399995103478
COG,SESA,agri_potential_carbon,14035.155157725529,4629.462674497253,mean tonnes carbon per km2,4.0,6.115000038146972
NZL,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRN,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
BGR,SESA,agri_potential_carbon,8967.418521394531,0.0,mean tonnes carbon per km2,1.0,0.0010000000149011613
BFA,SESA,agri_potential_carbon,3824.439465269414,79.08017311731547,mean tonnes carbon per km2,2500.0,1104.0410001982748
BDI,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
CPV,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
KHM,SESA,agri_potential_carbon,13576.145622098476,133.1871254001753,mean tonnes carbon per km2,987.0,447.51499989263715
CMR,SESA,agri_potential_carbon,8272.895270412777,472.94489843335896,mean tonnes carbon per km2,690.0,314.0969986667484
CAN,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
CRI,SESA,agri_potential_carbon,10018.062625535114,224.73205537440205,mean tonnes carbon per km2,108.0,2.0879999518394463
CIV,SESA,agri_potential_carbon,14445.440431769694,122.78712327415259,mean tonnes carbon per km2,2509.0,130.10400002807378
HRV,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
CUB,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
CAF,SESA,agri_potential_carbon,6092.709134473327,125.05431083187082,mean tonnes carbon per km2,1505.0,221.369999910593
TCD,SESA,agri_potential_carbon,3626.379639544298,65.10642703457356,mean tonnes carbon per km2,2995.0,1645.9919999378174
CHL,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
CHN,SESA,agri_potential_carbon,7362.636538591928,87.1313203133745,mean tonnes carbon per km2,24560.0,4515.548995549753
CYP,SESA,agri_potential_carbon,4686.029175208221,278.450364047346,mean tonnes carbon per km2,43.0,0.05800000116229058
CZE,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
DNK,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
DJI,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
DMA,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
DOM,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
ECU,SESA,agri_potential_carbon,10296.749774576945,471.37200960217046,mean tonnes carbon per km2,74.0,0.28800000473856935
EGY,SESA,agri_potential_carbon,775.6553380888829,67.47448687159499,mean tonnes carbon per km2,478.0,375.2320002227276
SLV,SESA,agri_potential_carbon,8329.150039039629,906.4526947513864,mean tonnes carbon per km2,6.0,22.176000061035158
GNQ,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
ERI,SESA,agri_potential_carbon,2160.554228217193,107.69652885138109,mean tonnes carbon per km2,158.0,175.5659999334812
EST,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
ETH,SESA,agri_potential_carbon,8714.018388008688,184.12788564161136,mean tonnes carbon per km2,3831.0,3411.3949951166655
FJI,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
FIN,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
GAB,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
GMB,SESA,agri_potential_carbon,7633.456476394462,235.55050812785333,mean tonnes carbon per km2,126.0,63.30400005340576
MAR,SESA,agri_potential_carbon,3748.75421066912,197.11901927748949,mean tonnes carbon per km2,345.0,12.656000011190773
MOZ,SESA,agri_potential_carbon,7376.08772095157,99.64193370148567,mean tonnes carbon per km2,3262.0,1193.3279981542378
NAM,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
GEO,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
DEU,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
GHA,SESA,agri_potential_carbon,5817.679689275895,1044.687889418749,mean tonnes carbon per km2,7.0,0.258999999910593
GRC,SESA,agri_potential_carbon,4577.886879296251,184.88629530342808,mean tonnes carbon per km2,450.0,0.5870000067353249
GRL,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
GRD,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
NRU,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
GTM,SESA,agri_potential_carbon,9341.224747506492,390.11647736473714,mean tonnes carbon per km2,109.0,317.1640002834797
NPL,SESA,agri_potential_carbon,7361.729422435371,102.19271487732831,mean tonnes carbon per km2,3.0,0.04600000023841858
GIN,SESA,agri_potential_carbon,9573.597624176276,404.8704002624478,mean tonnes carbon per km2,60.0,21.785000046491625
GNB,SESA,agri_potential_carbon,9795.016887602313,622.3320859683382,mean tonnes carbon per km2,4.0,0.2520000028610229
GUY,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
HTI,SESA,agri_potential_carbon,8740.97729731784,471.8517456139275,mean tonnes carbon per km2,26.0,89.39100036621095
JOR,SESA,agri_potential_carbon,2707.5736493686236,389.92994714457274,mean tonnes carbon per km2,22.0,0.8040000016242266
HND,SESA,agri_potential_carbon,8126.660753045725,333.4927406089724,mean tonnes carbon per km2,66.0,10.40599999897182
HUN,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
ISL,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
IDN,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
IRN,SESA,agri_potential_carbon,690.9251223098802,30.02182747877974,mean tonnes carbon per km2,5702.0,399.3920005702972
IRQ,SESA,agri_potential_carbon,1023.4875390105296,32.872956088705244,mean tonnes carbon per km2,2039.0,127.15700021371245
IRL,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
KAZ,SESA,agri_potential_carbon,1630.8244092595519,111.01603893334922,mean tonnes carbon per km2,3.0,0.1759999966621399
KEN,SESA,agri_potential_carbon,4725.335572058628,367.5361656870354,mean tonnes carbon per km2,196.0,262.19400091357534
KIR,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
PRK,SESA,agri_potential_carbon,9795.359845387831,0.0,mean tonnes carbon per km2,1.0,0.01
KOR,SESA,agri_potential_carbon,7647.623704925232,186.28278127061478,mean tonnes carbon per km2,1014.0,281.4650000605732
XKX,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
SRB,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
SYC,SESA,agri_potential_carbon,,,mean tonnes carbon per km2,,
